,State,Year,Quater,Brand,Brand_count,Brand_percentage
5597,sikkim,2021,4,Motorola,2089,0.0105822
5598,sikkim,2021,4,Others,12738,0.0645266
5599,sikkim,2022,1,Samsung,61996,0.29576
5600,sikkim,2022,1,Xiaomi,41866,0.199727
5601,sikkim,2022,1,Vivo,37402,0.178431
5602,sikkim,2022,1,Oppo,22501,0.107344
5603,sikkim,2022,1,Realme,14771,0.070467
5604,sikkim,2022,1,Apple,7058,0.0336711
5605,sikkim,2022,1,OnePlus,3294,0.0157144
5606,sikkim,2022,1,Tecno,3147,0.0150132
5607,sikkim,2022,1,HMD Global,2316,0.0110488
5608,sikkim,2022,1,Motorola,2125,0.0101376
5609,sikkim,2022,1,Others,13140,0.0626861
5610,tamil-nadu,2018,1,Xiaomi,503469,0.239206
5611,tamil-nadu,2018,1,Samsung,408997,0.194321
5612,tamil-nadu,2018,1,Vivo,256682,0.121953
5613,tamil-nadu,2018,1,Oppo,160460,0.0762369
5614,tamil-nadu,2018,1,Motorola,100336,0.0476711
5615,tamil-nadu,2018,1,OnePlus,93643,0.0444912
5616,tamil-nadu,2018,1,Apple,93282,0.0443197
5617,tamil-nadu,2018,1,Lenovo,92559,0.0439762
5618,tamil-nadu,2018,1,Realme,82612,0.0392502
5619,tamil-nadu,2018,1,Huawei,59799,0.0284114
5620,tamil-nadu,2018,1,Others,252915,0.120164
5621,tamil-nadu,2018,2,Xiaomi,723469,0.241475
5622,tamil-nadu,2018,2,Samsung,574902,0.191888
5623,tamil-nadu,2018,2,Vivo,390299,0.130272
5624,tamil-nadu,2018,2,Oppo,240094,0.0801372
5625,tamil-nadu,2018,2,Motorola,139685,0.0466233
5626,tamil-nadu,2018,2,Lenovo,127831,0.0426667
5627,tamil-nadu,2018,2,Apple,123693,0.0412856
5628,tamil-nadu,2018,2,OnePlus,119948,0.0400356
5629,tamil-nadu,2018,2,Realme,116217,0.0387903
5630,tamil-nadu,2018,2,Huawei,86507,0.0288738
5631,tamil-nadu,2018,2,Others,353391,0.117953
5632,tamil-nadu,2018,3,Xiaomi,948490,0.243192
5633,tamil-nadu,2018,3,Samsung,739663,0.189649
5634,tamil-nadu,2018,3,Vivo,545491,0.139863
5635,tamil-nadu,2018,3,Oppo,327387,0.0839416
5636,tamil-nadu,2018,3,Motorola,177191,0.0454315
5637,tamil-nadu,2018,3,Lenovo,153372,0.0393244
5638,tamil-nadu,2018,3,Apple,150205,0.0385124
5639,tamil-nadu,2018,3,Realme,149904,0.0384352
5640,tamil-nadu,2018,3,OnePlus,145542,0.0373168
5641,tamil-nadu,2018,3,Huawei,118152,0.030294
5642,tamil-nadu,2018,3,Others,444780,0.114041
5643,tamil-nadu,2018,4,Xiaomi,1270630,0.244358
5644,tamil-nadu,2018,4,Samsung,978019,0.188085
5645,tamil-nadu,2018,4,Vivo,776632,0.149356
5646,tamil-nadu,2018,4,Oppo,457237,0.0879323
5647,tamil-nadu,2018,4,Motorola,228639,0.0439701
5648,tamil-nadu,2018,4,Realme,198871,0.0382453
5649,tamil-nadu,2018,4,Lenovo,194451,0.0373953
5650,tamil-nadu,2018,4,Apple,191032,0.0367378
5651,tamil-nadu,2018,4,OnePlus,180637,0.0347387
5652,tamil-nadu,2018,4,Huawei,164880,0.0317084
5653,tamil-nadu,2018,4,Others,558850,0.107474
5654,tamil-nadu,2019,1,Xiaomi,1539941,0.244579
5655,tamil-nadu,2019,1,Samsung,1181910,0.187715
5656,tamil-nadu,2019,1,Vivo,982792,0.15609
5657,tamil-nadu,2019,1,Oppo,574119,0.0911835
5658,tamil-nadu,2019,1,Motorola,263727,0.041886
5659,tamil-nadu,2019,1,Realme,239102,0.037975
5660,tamil-nadu,2019,1,Apple,223033,0.0354229
5661,tamil-nadu,2019,1,Lenovo,220455,0.0350134
5662,tamil-nadu,2019,1,OnePlus,209025,0.0331981
5663,tamil-nadu,2019,1,Huawei,206764,0.032839
5664,tamil-nadu,2019,1,Others,655435,0.104098
5665,tamil-nadu,2019,2,Xiaomi,1811254,0.243789
5666,tamil-nadu,2019,2,Samsung,1396893,0.188017
5667,tamil-nadu,2019,2,Vivo,1196063,0.160986
5668,tamil-nadu,2019,2,Oppo,697196,0.0938402
5669,tamil-nadu,2019,2,Motorola,303963,0.0409124
5670,tamil-nadu,2019,2,Realme,281300,0.037862
5671,tamil-nadu,2019,2,Apple,254300,0.0342279
5672,tamil-nadu,2019,2,Lenovo,251562,0.0338594
5673,tamil-nadu,2019,2,Huawei,248271,0.0334164
5674,tamil-nadu,2019,2,OnePlus,232848,0.0313405
5675,tamil-nadu,2019,2,Others,755959,0.10175
5676,tamil-nadu,2019,3,Xiaomi,2046907,0.242846
5677,tamil-nadu,2019,3,Samsung,1578951,0.187327
5678,tamil-nadu,2019,3,Vivo,1404873,0.166675
5679,tamil-nadu,2019,3,Oppo,809503,0.0960397
5680,tamil-nadu,2019,3,Motorola,331659,0.0393481
5681,tamil-nadu,2019,3,Realme,325676,0.0386383
5682,tamil-nadu,2019,3,Huawei,287625,0.0341239
5683,tamil-nadu,2019,3,Apple,280108,0.0332321
5684,tamil-nadu,2019,3,Lenovo,263109,0.0312153
5685,tamil-nadu,2019,3,OnePlus,253980,0.0301323
5686,tamil-nadu,2019,3,Others,846444,0.100422
5687,tamil-nadu,2019,4,Xiaomi,2321854,0.241345
5688,tamil-nadu,2019,4,Samsung,1803401,0.187454
5689,tamil-nadu,2019,4,Vivo,1661144,0.172667
5690,tamil-nadu,2019,4,Oppo,954430,0.099208
5691,tamil-nadu,2019,4,Realme,385827,0.0401047
5692,tamil-nadu,2019,4,Motorola,364512,0.0378891
5693,tamil-nadu,2019,4,Huawei,329271,0.034226
5694,tamil-nadu,2019,4,Apple,306135,0.0318211
5695,tamil-nadu,2019,4,Lenovo,283182,0.0294353
5696,tamil-nadu,2019,4,OnePlus,275013,0.0285862
5697,tamil-nadu,2019,4,Others,935724,0.0972636
5698,tamil-nadu,2020,1,Xiaomi,2602334,0.239353
5699,tamil-nadu,2020,1,Samsung,2037120,0.187367
5700,tamil-nadu,2020,1,Vivo,1937792,0.178231
5701,tamil-nadu,2020,1,Oppo,1109430,0.102041
5702,tamil-nadu,2020,1,Realme,450799,0.0414628
5703,tamil-nadu,2020,1,Motorola,395956,0.0364186
5704,tamil-nadu,2020,1,Huawei,370773,0.0341023
5705,tamil-nadu,2020,1,Apple,333073,0.0306348
5706,tamil-nadu,2020,1,Lenovo,308388,0.0283644
5707,tamil-nadu,2020,1,OnePlus,293970,0.0270383
5708,tamil-nadu,2020,1,Others,1032733,0.0949869
5709,tamil-nadu,2020,2,Xiaomi,2891155,0.23794
5710,tamil-nadu,2020,2,Samsung,2285005,0.188054
5711,tamil-nadu,2020,2,Vivo,2216953,0.182453
5712,tamil-nadu,2020,2,Oppo,1270624,0.104571
5713,tamil-nadu,2020,2,Realme,512202,0.0421538
5714,tamil-nadu,2020,2,Motorola,430995,0.0354705
5715,tamil-nadu,2020,2,Huawei,410511,0.0337847
5716,tamil-nadu,2020,2,Apple,352063,0.0289745
5717,tamil-nadu,2020,2,Lenovo,331665,0.0272958
5718,tamil-nadu,2020,2,OnePlus,305910,0.0251761
5719,tamil-nadu,2020,2,Others,1143703,0.0941258
5720,tamil-nadu,2020,3,Xiaomi,3217633,0.235837
5721,tamil-nadu,2020,3,Vivo,2577603,0.188926
5722,tamil-nadu,2020,3,Samsung,2574986,0.188734
5723,tamil-nadu,2020,3,Oppo,1456520,0.106756
5724,tamil-nadu,2020,3,Realme,592254,0.0434094
5725,tamil-nadu,2020,3,Motorola,466225,0.0341721
5726,tamil-nadu,2020,3,Huawei,452345,0.0331547
5727,tamil-nadu,2020,3,Apple,378323,0.0277293
5728,tamil-nadu,2020,3,Lenovo,357461,0.0262002
5729,tamil-nadu,2020,3,OnePlus,324336,0.0237723
5730,tamil-nadu,2020,3,Others,1245765,0.0913086
5731,tamil-nadu,2020,4,Xiaomi,3595631,0.234127
5732,tamil-nadu,2020,4,Vivo,2971084,0.19346
5733,tamil-nadu,2020,4,Samsung,2918795,0.190056
5734,tamil-nadu,2020,4,Oppo,1665487,0.108447
5735,tamil-nadu,2020,4,Realme,690401,0.044955
5736,tamil-nadu,2020,4,Motorola,503120,0.0327604
5737,tamil-nadu,2020,4,Huawei,497653,0.0324044
5738,tamil-nadu,2020,4,Apple,417632,0.0271939
5739,tamil-nadu,2020,4,Lenovo,385136,0.0250779
5740,tamil-nadu,2020,4,OnePlus,347722,0.0226417
5741,tamil-nadu,2020,4,Others,1364925,0.0888763
5742,tamil-nadu,2021,1,Xiaomi,3887022,0.233699
5743,tamil-nadu,2021,1,Vivo,3309321,0.198966
5744,tamil-nadu,2021,1,Samsung,3143951,0.189023
5745,tamil-nadu,2021,1,Oppo,1825392,0.109748
5746,tamil-nadu,2021,1,Realme,782154,0.0470253
5747,tamil-nadu,2021,1,Huawei,522223,0.0313975
5748,tamil-nadu,2021,1,Motorola,518191,0.0311551
5749,tamil-nadu,2021,1,Apple,449432,0.0270211
5750,tamil-nadu,2021,1,Lenovo,389630,0.0234257
5751,tamil-nadu,2021,1,OnePlus,369966,0.0222434
5752,tamil-nadu,2021,1,Others,1435326,0.0862959
5753,tamil-nadu,2021,2,Xiaomi,4159447,0.233617
5754,tamil-nadu,2021,2,Vivo,3648711,0.204931
5755,tamil-nadu,2021,2,Samsung,3335419,0.187335
5756,tamil-nadu,2021,2,Oppo,1982731,0.111361
5757,tamil-nadu,2021,2,Realme,924040,0.0518991
5758,tamil-nadu,2021,2,Huawei,515007,0.0289256
5759,tamil-nadu,2021,2,Motorola,513680,0.0288511
5760,tamil-nadu,2021,2,Apple,481336,0.0270345
5761,tamil-nadu,2021,2,OnePlus,400480,0.0224931
5762,tamil-nadu,2021,2,Lenovo,375748,0.0211041
5763,tamil-nadu,2021,2,Others,1467943,0.0824477
5764,tamil-nadu,2021,3,Xiaomi,4464525,0.233409
5765,tamil-nadu,2021,3,Vivo,4059800,0.21225
5766,tamil-nadu,2021,3,Samsung,3487967,0.182354
5767,tamil-nadu,2021,3,Oppo,2182951,0.114127
5768,tamil-nadu,2021,3,Realme,1086229,0.056789
5769,tamil-nadu,2021,3,Apple,516731,0.0270152
5770,tamil-nadu,2021,3,Huawei,514394,0.026893
5771,tamil-nadu,2021,3,Motorola,504404,0.0263707
5772,tamil-nadu,2021,3,OnePlus,454175,0.0237447
5773,tamil-nadu,2021,3,Lenovo,358008,0.018717
5774,tamil-nadu,2021,3,Others,1498256,0.0783302
5775,tamil-nadu,2021,4,Xiaomi,4737458,0.231852
5776,tamil-nadu,2021,4,Vivo,4457962,0.218173
5777,tamil-nadu,2021,4,Samsung,3636646,0.177978
5778,tamil-nadu,2021,4,Oppo,2390692,0.117001
5779,tamil-nadu,2021,4,Realme,1288203,0.0630448
5780,tamil-nadu,2021,4,Apple,575168,0.0281488
5781,tamil-nadu,2021,4,OnePlus,507178,0.0248213
5782,tamil-nadu,2021,4,Motorola,501002,0.0245191
5783,tamil-nadu,2021,4,Huawei,493892,0.0241711
5784,tamil-nadu,2021,4,Lenovo,336045,0.0164461
5785,tamil-nadu,2021,4,Others,1508896,0.0738455
5786,tamil-nadu,2022,1,Xiaomi,4978558,0.229776
5787,tamil-nadu,2022,1,Vivo,4823657,0.222627
5788,tamil-nadu,2022,1,Samsung,3775700,0.17426
5789,tamil-nadu,2022,1,Oppo,2599406,0.119971
5790,tamil-nadu,2022,1,Realme,1468106,0.0677576
5791,tamil-nadu,2022,1,Apple,624113,0.0288047
5792,tamil-nadu,2022,1,OnePlus,549762,0.0253732
5793,tamil-nadu,2022,1,Motorola,495397,0.0228641
5794,tamil-nadu,2022,1,Huawei,485896,0.0224256
5795,tamil-nadu,2022,1,Lenovo,331152,0.0152837
5796,tamil-nadu,2022,1,Others,1535273,0.0708576
5797,telangana,2018,1,Xiaomi,853570,0.257444
5798,telangana,2018,1,Samsung,678688,0.204698
5799,telangana,2018,1,Vivo,417290,0.125858
5800,telangana,2018,1,Oppo,277450,0.0836812
5801,telangana,2018,1,Apple,182270,0.0549741
5802,telangana,2018,1,Realme,177539,0.0535472
5803,telangana,2018,1,OnePlus,158075,0.0476767
5804,telangana,2018,1,Motorola,139364,0.0420333
5805,telangana,2018,1,Lenovo,82558,0.0249002
5806,telangana,2018,1,Huawei,73584,0.0221935
5807,telangana,2018,1,Others,275172,0.0829941
5808,telangana,2018,2,Xiaomi,1108404,0.260182
5809,telangana,2018,2,Samsung,871232,0.204509
5810,telangana,2018,2,Vivo,561687,0.131848
5811,telangana,2018,2,Oppo,365785,0.0858627
5812,telangana,2018,2,Apple,224531,0.0527054
5813,telangana,2018,2,Realme,222301,0.0521819
5814,telangana,2018,2,OnePlus,189797,0.0445521
5815,telangana,2018,2,Motorola,175188,0.0411228
5816,telangana,2018,2,Lenovo,101575,0.0238433
5817,telangana,2018,2,Huawei,95658,0.0224543
5818,telangana,2018,2,Others,343957,0.0807389
5819,telangana,2018,3,Xiaomi,1348603,0.262451
5820,telangana,2018,3,Samsung,1041937,0.202771
5821,telangana,2018,3,Vivo,716573,0.139452
5822,telangana,2018,3,Oppo,453686,0.0882915
5823,telangana,2018,3,Realme,269111,0.0523715
5824,telangana,2018,3,Apple,260670,0.0507288
5825,telangana,2018,3,OnePlus,219364,0.0426903
5826,telangana,2018,3,Motorola,202270,0.0393636
5827,telangana,2018,3,Huawei,119275,0.023212
5828,telangana,2018,3,Lenovo,111557,0.02171
5829,telangana,2018,3,Others,395455,0.0769592
5830,telangana,2018,4,Xiaomi,1714433,0.26256
5831,telangana,2018,4,Samsung,1327932,0.203369
5832,telangana,2018,4,Vivo,960056,0.14703
5833,telangana,2018,4,Oppo,598550,0.0916661
5834,telangana,2018,4,Realme,334552,0.0512356
5835,telangana,2018,4,Apple,322702,0.0494208
5836,telangana,2018,4,OnePlus,263159,0.040302
5837,telangana,2018,4,Motorola,244632,0.0374646
5838,telangana,2018,4,Huawei,155797,0.0238598
5839,telangana,2018,4,Lenovo,133090,0.0203823
5840,telangana,2018,4,Others,474776,0.0727105
5841,telangana,2019,1,Xiaomi,2087604,0.262149
5842,telangana,2019,1,Samsung,1634479,0.205248
5843,telangana,2019,1,Vivo,1219194,0.153099
5844,telangana,2019,1,Oppo,755440,0.0948637
5845,telangana,2019,1,Realme,397059,0.0498603
5846,telangana,2019,1,Apple,378217,0.0474943
5847,telangana,2019,1,OnePlus,299912,0.0376612
5848,telangana,2019,1,Motorola,283123,0.0355529
5849,telangana,2019,1,Huawei,194436,0.0244161
5850,telangana,2019,1,Lenovo,152688,0.0191737
5851,telangana,2019,1,Others,561273,0.0704814
5852,telangana,2019,2,Xiaomi,2369395,0.261927
5853,telangana,2019,2,Samsung,1863266,0.205977
5854,telangana,2019,2,Vivo,1423728,0.157387
5855,telangana,2019,2,Oppo,875408,0.0967729
5856,telangana,2019,2,Realme,450187,0.0497664
5857,telangana,2019,2,Apple,419514,0.0463756
5858,telangana,2019,2,OnePlus,325344,0.0359655
5859,telangana,2019,2,Motorola,310478,0.0343221
5860,telangana,2019,2,Huawei,221025,0.0244334
5861,telangana,2019,2,Lenovo,167039,0.0184655
5862,telangana,2019,2,Others,620623,0.0686074
5863,telangana,2019,3,Xiaomi,2642719,0.2619
5864,telangana,2019,3,Samsung,2076152,0.205752
5865,telangana,2019,3,Vivo,1629927,0.16153
5866,telangana,2019,3,Oppo,994066,0.0985145
5867,telangana,2019,3,Realme,510585,0.0506003
5868,telangana,2019,3,Apple,455573,0.0451485
5869,telangana,2019,3,OnePlus,348387,0.034526
5870,telangana,2019,3,Motorola,331741,0.0328764
5871,telangana,2019,3,Huawei,248083,0.0245857
5872,telangana,2019,3,Lenovo,173098,0.0171545
5873,telangana,2019,3,Others,680226,0.0674121
5874,telangana,2019,4,Xiaomi,2941413,0.262142
5875,telangana,2019,4,Samsung,2304661,0.205394
5876,telangana,2019,4,Vivo,1854821,0.165304
5877,telangana,2019,4,Oppo,1125257,0.100284
5878,telangana,2019,4,Realme,586629,0.052281
5879,telangana,2019,4,Apple,489029,0.0435828
5880,telangana,2019,4,OnePlus,368665,0.0328558
5881,telangana,2019,4,Motorola,355073,0.0316445
5882,telangana,2019,4,Huawei,275415,0.0245453
5883,telangana,2019,4,Lenovo,184229,0.0164187
5884,telangana,2019,4,Others,735499,0.0655485
5885,telangana,2020,1,Xiaomi,3226261,0.262151
5886,telangana,2020,1,Samsung,2521157,0.204858
5887,telangana,2020,1,Vivo,2072065,0.168367
5888,telangana,2020,1,Oppo,1250747,0.10163
5889,telangana,2020,1,Realme,664650,0.0540065
5890,telangana,2020,1,Apple,522627,0.0424663
5891,telangana,2020,1,OnePlus,385976,0.0313627
5892,telangana,2020,1,Motorola,375706,0.0305282
5893,telangana,2020,1,Huawei,300609,0.0244261
5894,telangana,2020,1,Lenovo,196655,0.0159793
5895,telangana,2020,1,Others,790407,0.0642249
5896,telangana,2020,2,Xiaomi,3507179,0.262156
5897,telangana,2020,2,Samsung,2745328,0.205209
5898,telangana,2020,2,Vivo,2282799,0.170636
5899,telangana,2020,2,Oppo,1377106,0.102937
5900,telangana,2020,2,Realme,738264,0.0551841
5901,telangana,2020,2,Apple,550940,0.041182
5902,telangana,2020,2,Motorola,398637,0.0297975
5903,telangana,2020,2,OnePlus,397829,0.0297371
5904,telangana,2020,2,Huawei,325187,0.0243072
5905,telangana,2020,2,Lenovo,207266,0.0154928
5906,telangana,2020,2,Others,847656,0.063361
5907,telangana,2020,3,Xiaomi,3810161,0.261133
5908,telangana,2020,3,Samsung,2992702,0.205108
5909,telangana,2020,3,Vivo,2542381,0.174245
5910,telangana,2020,3,Oppo,1520230,0.10419
5911,telangana,2020,3,Realme,832814,0.0570777
5912,telangana,2020,3,Apple,585533,0.0401301
5913,telangana,2020,3,Motorola,420978,0.0288521
5914,telangana,2020,3,OnePlus,415641,0.0284864
5915,telangana,2020,3,Huawei,349866,0.0239784
5916,telangana,2020,3,Lenovo,219113,0.0150171
5917,telangana,2020,3,Others,901463,0.0617826
5918,telangana,2020,4,Xiaomi,4150153,0.26056
5919,telangana,2020,4,Samsung,3270596,0.205339
5920,telangana,2020,4,Vivo,2805410,0.176133
5921,telangana,2020,4,Oppo,1673541,0.10507
5922,telangana,2020,4,Realme,943307,0.0592239
5923,telangana,2020,4,Apple,628903,0.0394846
5924,telangana,2020,4,Motorola,444416,0.0279019
5925,telangana,2020,4,OnePlus,436917,0.0274311
5926,telangana,2020,4,Huawei,376296,0.0236251
5927,telangana,2020,4,Lenovo,231688,0.0145461
5928,telangana,2020,4,Others,966570,0.0606845
5929,telangana,2021,1,Xiaomi,4458631,0.259993
5930,telangana,2021,1,Samsung,3491284,0.203584
5931,telangana,2021,1,Vivo,3089209,0.180139
5932,telangana,2021,1,Oppo,1818686,0.106052
5933,telangana,2021,1,Realme,1065087,0.0621076
5934,telangana,2021,1,Apple,674068,0.0393064
5935,telangana,2021,1,OnePlus,461518,0.0269121
5936,telangana,2021,1,Motorola,454264,0.0264891
5937,telangana,2021,1,Huawei,393000,0.0229167
5938,telangana,2021,1,Lenovo,233554,0.013619
5939,telangana,2021,1,Others,1009768,0.0588818
5940,telangana,2021,2,Xiaomi,4736356,0.25872
5941,telangana,2021,2,Samsung,3662257,0.200048
5942,telangana,2021,2,Vivo,3396906,0.185554
5943,telangana,2021,2,Oppo,1971737,0.107705
5944,telangana,2021,2,Realme,1259720,0.0688113
5945,telangana,2021,2,Apple,719281,0.0392902
5946,telangana,2021,2,OnePlus,508619,0.0277829
5947,telangana,2021,2,Motorola,442262,0.0241582
5948,telangana,2021,2,Huawei,380961,0.0208097
5949,telangana,2021,2,Lenovo,219429,0.0119861
5950,telangana,2021,2,Others,1009352,0.0551351
5951,telangana,2021,3,Xiaomi,5040723,0.256979
5952,telangana,2021,3,Vivo,3776315,0.192519
5953,telangana,2021,3,Samsung,3769093,0.192151
5954,telangana,2021,3,Oppo,2168812,0.110567
5955,telangana,2021,3,Realme,1483670,0.0756385
5956,telangana,2021,3,Apple,767224,0.0391136
5957,telangana,2021,3,OnePlus,590963,0.0301277
5958,telangana,2021,3,Motorola,426789,0.021758
5959,telangana,2021,3,Huawei,374748,0.0191049
5960,telangana,2021,3,Lenovo,204439,0.0104224
5961,telangana,2021,3,Others,1012502,0.051618
5962,telangana,2021,4,Xiaomi,5285587,0.252686
5963,telangana,2021,4,Vivo,4135644,0.197711
5964,telangana,2021,4,Samsung,3885608,0.185757
5965,telangana,2021,4,Oppo,2358132,0.112734
5966,telangana,2021,4,Realme,1759654,0.0841229
5967,telangana,2021,4,Apple,856106,0.0409274
5968,telangana,2021,4,OnePlus,676556,0.0323438
5969,telangana,2021,4,Motorola,415921,0.0198837
5970,telangana,2021,4,Huawei,353829,0.0169153
5971,telangana,2021,4,Lenovo,187416,0.00895971
5972,telangana,2021,4,Others,1003196,0.0479593
5973,telangana,2022,1,Xiaomi,5509008,0.248707
5974,telangana,2022,1,Vivo,4471684,0.201876
5975,telangana,2022,1,Samsung,4003841,0.180755
5976,telangana,2022,1,Oppo,2540306,0.114683
5977,telangana,2022,1,Realme,1999746,0.0902795
5978,telangana,2022,1,Apple,930638,0.0420141
5979,telangana,2022,1,OnePlus,746766,0.0337131
5980,telangana,2022,1,Motorola,406265,0.018341
5981,telangana,2022,1,Huawei,344744,0.0155636
5982,telangana,2022,1,Lenovo,183434,0.00828122
5983,telangana,2022,1,Others,1014180,0.0457856
5984,tripura,2018,1,Xiaomi,14040,0.254546
5985,tripura,2018,1,Samsung,11668,0.211542
5986,tripura,2018,1,Oppo,5778,0.104756
5987,tripura,2018,1,Vivo,4197,0.0760919
5988,tripura,2018,1,Realme,3865,0.0700727
5989,tripura,2018,1,Gionee,1686,0.0305673
5990,tripura,2018,1,Lenovo,1576,0.028573
5991,tripura,2018,1,Micromax,1432,0.0259623
5992,tripura,2018,1,Asus,1416,0.0256722
5993,tripura,2018,1,Motorola,1394,0.0252733
5994,tripura,2018,1,Others,8105,0.146944
5995,tripura,2018,2,Xiaomi,21258,0.254987
5996,tripura,2018,2,Samsung,17945,0.215248
5997,tripura,2018,2,Oppo,8953,0.10739
5998,tripura,2018,2,Vivo,6822,0.081829
5999,tripura,2018,2,Realme,5784,0.0693783
6000,tripura,2018,2,Gionee,2373,0.0284638
6001,tripura,2018,2,Lenovo,2240,0.0268685
6002,tripura,2018,2,Micromax,2200,0.0263887
6003,tripura,2018,2,Asus,2053,0.0246255
6004,tripura,2018,2,Motorola,1988,0.0238458
6005,tripura,2018,2,Others,11753,0.140976
6006,tripura,2018,3,Xiaomi,29627,0.253495
6007,tripura,2018,3,Samsung,25764,0.220443
6008,tripura,2018,3,Oppo,12899,0.110367
6009,tripura,2018,3,Vivo,10186,0.0871537
6010,tripura,2018,3,Realme,8049,0.068869
6011,tripura,2018,3,Gionee,3116,0.0266612
6012,tripura,2018,3,Micromax,2824,0.0241628
6013,tripura,2018,3,Asus,2817,0.0241029
6014,tripura,2018,3,Lenovo,2778,0.0237692
6015,tripura,2018,3,Motorola,2735,0.0234013
6016,tripura,2018,3,Others,16079,0.137576
6017,tripura,2018,4,Xiaomi,38347,0.250201
6018,tripura,2018,4,Samsung,35132,0.229224
6019,tripura,2018,4,Oppo,17942,0.117065
6020,tripura,2018,4,Vivo,14242,0.092924
6021,tripura,2018,4,Realme,10556,0.0688742
6022,tripura,2018,4,Asus,3636,0.0237236
6023,tripura,2018,4,Lenovo,3586,0.0233974
6024,tripura,2018,4,Gionee,3584,0.0233843
6025,tripura,2018,4,Motorola,3428,0.0223665
6026,tripura,2018,4,Micromax,3415,0.0222817
6027,tripura,2018,4,Others,19397,0.126559
6028,tripura,2019,1,Xiaomi,46096,0.251542
6029,tripura,2019,1,Samsung,42367,0.231193
6030,tripura,2019,1,Oppo,22197,0.121127
6031,tripura,2019,1,Vivo,17880,0.0975695
6032,tripura,2019,1,Realme,12553,0.0685005
6033,tripura,2019,1,Asus,4231,0.0230882
6034,tripura,2019,1,Gionee,4052,0.0221114
6035,tripura,2019,1,Lenovo,3967,0.0216476
6036,tripura,2019,1,Motorola,3844,0.0209763
6037,tripura,2019,1,Micromax,3800,0.0207362
6038,tripura,2019,1,Others,22267,0.121509
6039,tripura,2019,2,Xiaomi,54603,0.250882
6040,tripura,2019,2,Samsung,51075,0.234672
6041,tripura,2019,2,Oppo,27375,0.125779
6042,tripura,2019,2,Vivo,22017,0.101161
6043,tripura,2019,2,Realme,14896,0.068442
6044,tripura,2019,2,Asus,4919,0.0226011
6045,tripura,2019,2,Gionee,4636,0.0213008
6046,tripura,2019,2,Lenovo,4490,0.02063
6047,tripura,2019,2,Motorola,4321,0.0198535
6048,tripura,2019,2,Micromax,4165,0.0191368
6049,tripura,2019,2,Others,25147,0.115542
6050,tripura,2019,3,Xiaomi,61894,0.252159
6051,tripura,2019,3,Samsung,57464,0.234111
6052,tripura,2019,3,Oppo,31453,0.128141
6053,tripura,2019,3,Vivo,25583,0.104226
6054,tripura,2019,3,Realme,17453,0.0711044
6055,tripura,2019,3,Asus,5603,0.0228269
6056,tripura,2019,3,Gionee,4975,0.0202684
6057,tripura,2019,3,Motorola,4535,0.0184758
6058,tripura,2019,3,Micromax,4461,0.0181743
6059,tripura,2019,3,Lenovo,4420,0.0180073
6060,tripura,2019,3,Others,27615,0.112505
6061,tripura,2019,4,Xiaomi,68653,0.252125
6062,tripura,2019,4,Samsung,63478,0.23312
6063,tripura,2019,4,Oppo,35779,0.131396
6064,tripura,2019,4,Vivo,29148,0.107044
6065,tripura,2019,4,Realme,20529,0.0753917
6066,tripura,2019,4,Asus,5562,0.0204262
6067,tripura,2019,4,Gionee,5248,0.019273
6068,tripura,2019,4,Motorola,4789,0.0175873
6069,tripura,2019,4,Lenovo,4722,0.0173413
6070,tripura,2019,4,Micromax,4708,0.0172899
6071,tripura,2019,4,Others,29682,0.109006
6072,tripura,2020,1,Xiaomi,75081,0.250302
6073,tripura,2020,1,Samsung,69532,0.231803
6074,tripura,2020,1,Oppo,40260,0.134217
6075,tripura,2020,1,Vivo,33266,0.110901
6076,tripura,2020,1,Realme,23927,0.0797668
6077,tripura,2020,1,Asus,6050,0.0201692
6078,tripura,2020,1,Gionee,5095,0.0169855
6079,tripura,2020,1,Motorola,5014,0.0167155
6080,tripura,2020,1,Lenovo,5012,0.0167088
6081,tripura,2020,1,Micromax,4634,0.0154486
6082,tripura,2020,1,Others,32091,0.106984
6083,tripura,2020,2,Xiaomi,83763,0.248801
6084,tripura,2020,2,Samsung,77685,0.230748
6085,tripura,2020,2,Oppo,46283,0.137475
6086,tripura,2020,2,Vivo,38364,0.113953
6087,tripura,2020,2,Realme,28326,0.0841368
6088,tripura,2020,2,Asus,6561,0.0194882
6089,tripura,2020,2,Gionee,5452,0.0161941
6090,tripura,2020,2,Motorola,5344,0.0158733
6091,tripura,2020,2,Lenovo,5242,0.0155703
6092,tripura,2020,2,Huawei,5008,0.0148753
6093,tripura,2020,2,Others,34638,0.102885
6094,tripura,2020,3,Xiaomi,93468,0.248103
6095,tripura,2020,3,Samsung,86403,0.229349
6096,tripura,2020,3,Oppo,52607,0.139641
6097,tripura,2020,3,Vivo,44208,0.117346
6098,tripura,2020,3,Realme,33649,0.0893184
6099,tripura,2020,3,Asus,7020,0.018634
6100,tripura,2020,3,Motorola,5686,0.015093
6101,tripura,2020,3,Gionee,5652,0.0150027
6102,tripura,2020,3,Lenovo,5550,0.014732
6103,tripura,2020,3,Huawei,5432,0.0144188
6104,tripura,2020,3,Others,37056,0.098362
6105,tripura,2020,4,Xiaomi,101066,0.247039
6106,tripura,2020,4,Samsung,93412,0.22833
6107,tripura,2020,4,Oppo,57851,0.141407
6108,tripura,2020,4,Vivo,48775,0.119222
