,State,Year,Quater,Transaction_type,Transaction_count,Transaction_amount
425,bihar,2019,2,Peer-to-peer payments,15837449,58381300000.0
426,bihar,2019,2,Recharge & bill payments,9279442,1996800000.0
427,bihar,2019,2,Merchant payments,4365465,2308150000.0
428,bihar,2019,2,Financial Services,129603,63338100.0
429,bihar,2019,2,Others,348520,382865000.0
430,bihar,2019,3,Peer-to-peer payments,15446119,61831800000.0
431,bihar,2019,3,Recharge & bill payments,9115040,2140570000.0
432,bihar,2019,3,Merchant payments,7206001,3413490000.0
433,bihar,2019,3,Financial Services,89997,20145500.0
434,bihar,2019,3,Others,282743,286804000.0
435,bihar,2019,4,Peer-to-peer payments,26337842,86340600000.0
436,bihar,2019,4,Recharge & bill payments,11358597,2649620000.0
437,bihar,2019,4,Merchant payments,5519582,4177570000.0
438,bihar,2019,4,Financial Services,100192,18816000.0
439,bihar,2019,4,Others,214101,126788000.0
440,bihar,2020,1,Peer-to-peer payments,23163922,99873700000.0
441,bihar,2020,1,Recharge & bill payments,13837430,3680590000.0
442,bihar,2020,1,Merchant payments,7822567,5562690000.0
443,bihar,2020,1,Financial Services,57233,23954800.0
444,bihar,2020,1,Others,200663,115928000.0
445,bihar,2020,2,Peer-to-peer payments,26572651,116244000000.0
446,bihar,2020,2,Recharge & bill payments,19522564,5642290000.0
447,bihar,2020,2,Merchant payments,7011681,6760400000.0
448,bihar,2020,2,Financial Services,73119,54077800.0
449,bihar,2020,2,Others,206727,105378000.0
450,bihar,2020,3,Peer-to-peer payments,37294332,153665000000.0
451,bihar,2020,3,Recharge & bill payments,19027978,6313780000.0
452,bihar,2020,3,Merchant payments,14777337,13111700000.0
453,bihar,2020,3,Financial Services,104135,81355500.0
454,bihar,2020,3,Others,299966,157309000.0
455,bihar,2020,4,Peer-to-peer payments,49432098,208485000000.0
456,bihar,2020,4,Merchant payments,26750991,23185600000.0
457,bihar,2020,4,Recharge & bill payments,19908687,6926960000.0
458,bihar,2020,4,Financial Services,119416,100786000.0
459,bihar,2020,4,Others,380481,207714000.0
460,bihar,2021,1,Peer-to-peer payments,58566582,242013000000.0
461,bihar,2021,1,Merchant payments,33959313,30171100000.0
462,bihar,2021,1,Recharge & bill payments,21974086,8505460000.0
463,bihar,2021,1,Financial Services,124277,112950000.0
464,bihar,2021,1,Others,308219,170787000.0
465,bihar,2021,2,Peer-to-peer payments,78694099,319759000000.0
466,bihar,2021,2,Merchant payments,44686786,43458900000.0
467,bihar,2021,2,Recharge & bill payments,31646149,11030800000.0
468,bihar,2021,2,Financial Services,149791,116086000.0
469,bihar,2021,2,Others,426797,215721000.0
470,bihar,2021,3,Peer-to-peer payments,92785704,331514000000.0
471,bihar,2021,3,Merchant payments,64094961,53849700000.0
472,bihar,2021,3,Recharge & bill payments,30081746,11327300000.0
473,bihar,2021,3,Financial Services,135748,130349000.0
474,bihar,2021,3,Others,572954,241260000.0
475,bihar,2021,4,Peer-to-peer payments,117340712,423665000000.0
476,bihar,2021,4,Merchant payments,95992559,81729100000.0
477,bihar,2021,4,Recharge & bill payments,30824177,13438600000.0
478,bihar,2021,4,Financial Services,186298,173358000.0
479,bihar,2021,4,Others,783199,365401000.0
480,bihar,2022,1,Peer-to-peer payments,138085265,500025000000.0
481,bihar,2022,1,Merchant payments,114892163,95507700000.0
482,bihar,2022,1,Recharge & bill payments,30545266,15431600000.0
483,bihar,2022,1,Financial Services,169722,148089000.0
484,bihar,2022,1,Others,698018,299485000.0
485,bihar,2022,2,Peer-to-peer payments,164119431,610449000000.0
486,bihar,2022,2,Merchant payments,158289353,126423000000.0
487,bihar,2022,2,Recharge & bill payments,36950622,17225700000.0
488,bihar,2022,2,Financial Services,124199,116204000.0
489,bihar,2022,2,Others,661424,247541000.0
490,bihar,2022,3,Merchant payments,198273336,137874000000.0
491,bihar,2022,3,Peer-to-peer payments,192304951,632747000000.0
492,bihar,2022,3,Recharge & bill payments,46044353,20417800000.0
493,bihar,2022,3,Financial Services,179533,161987000.0
494,bihar,2022,3,Others,565212,245905000.0
495,bihar,2022,4,Merchant payments,243777692,172924000000.0
496,bihar,2022,4,Peer-to-peer payments,225487662,739870000000.0
497,bihar,2022,4,Recharge & bill payments,47054083,22729600000.0
498,bihar,2022,4,Financial Services,205989,199208000.0
499,bihar,2022,4,Others,559223,289000000.0
500,chandigarh,2018,1,Recharge & bill payments,201262,47479600.0
501,chandigarh,2018,1,Peer-to-peer payments,135136,527999000.0
502,chandigarh,2018,1,Merchant payments,21431,19477100.0
503,chandigarh,2018,1,Financial Services,8473,1865620.0
504,chandigarh,2018,1,Others,15593,16614300.0
505,chandigarh,2018,2,Recharge & bill payments,224548,76722900.0
506,chandigarh,2018,2,Peer-to-peer payments,194627,835296000.0
507,chandigarh,2018,2,Merchant payments,34606,29408500.0
508,chandigarh,2018,2,Financial Services,11927,3679450.0
509,chandigarh,2018,2,Others,13376,16116300.0
510,chandigarh,2018,3,Peer-to-peer payments,295358,1217620000.0
511,chandigarh,2018,3,Recharge & bill payments,236445,100640000.0
512,chandigarh,2018,3,Merchant payments,64998,37560600.0
513,chandigarh,2018,3,Financial Services,7642,1302310.0
514,chandigarh,2018,3,Others,12493,12234200.0
515,chandigarh,2018,4,Peer-to-peer payments,431461,1793870000.0
516,chandigarh,2018,4,Recharge & bill payments,310527,128130000.0
517,chandigarh,2018,4,Merchant payments,135266,94010700.0
518,chandigarh,2018,4,Financial Services,10008,2039810.0
519,chandigarh,2018,4,Others,17854,14538900.0
520,chandigarh,2019,1,Peer-to-peer payments,689400,2123870000.0
521,chandigarh,2019,1,Recharge & bill payments,390610,161415000.0
522,chandigarh,2019,1,Merchant payments,169984,97230500.0
523,chandigarh,2019,1,Financial Services,7412,917031.0
524,chandigarh,2019,1,Others,17070,12603000.0
525,chandigarh,2019,2,Peer-to-peer payments,604849,2339920000.0
526,chandigarh,2019,2,Recharge & bill payments,342294,185659000.0
527,chandigarh,2019,2,Merchant payments,277811,152767000.0
528,chandigarh,2019,2,Financial Services,5590,839765.0
529,chandigarh,2019,2,Others,21926,13928000.0
530,chandigarh,2019,3,Peer-to-peer payments,722233,2815180000.0
531,chandigarh,2019,3,Merchant payments,447069,226536000.0
532,chandigarh,2019,3,Recharge & bill payments,308219,213885000.0
533,chandigarh,2019,3,Financial Services,2447,794919.0
534,chandigarh,2019,3,Others,26575,13282200.0
535,chandigarh,2019,4,Peer-to-peer payments,927850,3586760000.0
536,chandigarh,2019,4,Merchant payments,561630,318693000.0
537,chandigarh,2019,4,Recharge & bill payments,338203,237696000.0
538,chandigarh,2019,4,Financial Services,1911,654299.0
539,chandigarh,2019,4,Others,21321,8707470.0
540,chandigarh,2020,1,Peer-to-peer payments,1087401,4421370000.0
541,chandigarh,2020,1,Merchant payments,764832,438194000.0
542,chandigarh,2020,1,Recharge & bill payments,389851,257250000.0
543,chandigarh,2020,1,Financial Services,1574,1406140.0
544,chandigarh,2020,1,Others,18853,8230540.0
545,chandigarh,2020,2,Peer-to-peer payments,766698,3293060000.0
546,chandigarh,2020,2,Merchant payments,390906,331423000.0
547,chandigarh,2020,2,Recharge & bill payments,361577,214425000.0
548,chandigarh,2020,2,Financial Services,1797,3982000.0
549,chandigarh,2020,2,Others,7032,4125120.0
550,chandigarh,2020,3,Peer-to-peer payments,981986,4178350000.0
551,chandigarh,2020,3,Merchant payments,796634,604271000.0
552,chandigarh,2020,3,Recharge & bill payments,366353,296965000.0
553,chandigarh,2020,3,Financial Services,2643,5254420.0
554,chandigarh,2020,3,Others,10470,4972500.0
555,chandigarh,2020,4,Merchant payments,1322026,939308000.0
556,chandigarh,2020,4,Peer-to-peer payments,1159377,4872320000.0
557,chandigarh,2020,4,Recharge & bill payments,409997,320731000.0
558,chandigarh,2020,4,Financial Services,3346,4400110.0
559,chandigarh,2020,4,Others,17970,10005100.0
560,chandigarh,2021,1,Merchant payments,1799072,1210590000.0
561,chandigarh,2021,1,Peer-to-peer payments,1472084,5916470000.0
562,chandigarh,2021,1,Recharge & bill payments,678396,451110000.0
563,chandigarh,2021,1,Financial Services,5111,7700400.0
564,chandigarh,2021,1,Others,15574,10549300.0
565,chandigarh,2021,2,Merchant payments,1926913,1390990000.0
566,chandigarh,2021,2,Peer-to-peer payments,1663559,6541130000.0
567,chandigarh,2021,2,Recharge & bill payments,806710,467699000.0
568,chandigarh,2021,2,Financial Services,5502,7394940.0
569,chandigarh,2021,2,Others,14863,10458400.0
570,chandigarh,2021,3,Merchant payments,3179506,2245390000.0
571,chandigarh,2021,3,Peer-to-peer payments,2434417,8927870000.0
572,chandigarh,2021,3,Recharge & bill payments,1008585,620438000.0
573,chandigarh,2021,3,Financial Services,5700,7960840.0
574,chandigarh,2021,3,Others,21170,14225700.0
575,chandigarh,2021,4,Merchant payments,4056249,3041040000.0
576,chandigarh,2021,4,Peer-to-peer payments,2797561,10610500000.0
577,chandigarh,2021,4,Recharge & bill payments,1013153,693791000.0
578,chandigarh,2021,4,Financial Services,7038,10459400.0
579,chandigarh,2021,4,Others,24902,17832900.0
580,chandigarh,2022,1,Merchant payments,4511757,3264570000.0
581,chandigarh,2022,1,Peer-to-peer payments,3012464,11150700000.0
582,chandigarh,2022,1,Recharge & bill payments,1046187,731348000.0
583,chandigarh,2022,1,Financial Services,7228,13538600.0
584,chandigarh,2022,1,Others,22855,14829100.0
585,chandigarh,2022,2,Merchant payments,6136803,3919370000.0
586,chandigarh,2022,2,Peer-to-peer payments,3489382,12549200000.0
587,chandigarh,2022,2,Recharge & bill payments,1119367,792957000.0
588,chandigarh,2022,2,Financial Services,6673,8943860.0
589,chandigarh,2022,2,Others,20264,12978700.0
590,chandigarh,2022,3,Merchant payments,7665907,4713970000.0
591,chandigarh,2022,3,Peer-to-peer payments,4423590,14788200000.0
592,chandigarh,2022,3,Recharge & bill payments,1360342,1033530000.0
593,chandigarh,2022,3,Financial Services,8868,9918740.0
594,chandigarh,2022,3,Others,19466,14156700.0
595,chandigarh,2022,4,Merchant payments,10170372,6570340000.0
596,chandigarh,2022,4,Peer-to-peer payments,5951989,20013600000.0
597,chandigarh,2022,4,Recharge & bill payments,1749647,1267650000.0
598,chandigarh,2022,4,Financial Services,10778,12000800.0
599,chandigarh,2022,4,Others,22054,16142000.0
600,chhattisgarh,2018,1,Recharge & bill payments,1177618,206519000.0
601,chhattisgarh,2018,1,Peer-to-peer payments,550697,1838240000.0
602,chhattisgarh,2018,1,Merchant payments,42411,39708500.0
603,chhattisgarh,2018,1,Financial Services,33002,7350620.0
604,chhattisgarh,2018,1,Others,87786,57339500.0
605,chhattisgarh,2018,2,Recharge & bill payments,1643461,351710000.0
606,chhattisgarh,2018,2,Peer-to-peer payments,933066,3703110000.0
607,chhattisgarh,2018,2,Merchant payments,118438,129968000.0
608,chhattisgarh,2018,2,Financial Services,40299,9405940.0
609,chhattisgarh,2018,2,Others,80892,69972500.0
610,chhattisgarh,2018,3,Recharge & bill payments,1911374,443461000.0
611,chhattisgarh,2018,3,Peer-to-peer payments,1619886,5647950000.0
612,chhattisgarh,2018,3,Merchant payments,220572,145342000.0
613,chhattisgarh,2018,3,Financial Services,31927,6195180.0
614,chhattisgarh,2018,3,Others,75845,59360100.0
615,chhattisgarh,2018,4,Recharge & bill payments,2438959,554514000.0
616,chhattisgarh,2018,4,Peer-to-peer payments,2342713,8450110000.0
617,chhattisgarh,2018,4,Merchant payments,458091,331843000.0
618,chhattisgarh,2018,4,Financial Services,42199,9709810.0
619,chhattisgarh,2018,4,Others,83882,70240100.0
620,chhattisgarh,2019,1,Peer-to-peer payments,4068056,11417400000.0
621,chhattisgarh,2019,1,Recharge & bill payments,2997095,679459000.0
622,chhattisgarh,2019,1,Merchant payments,710047,374736000.0
623,chhattisgarh,2019,1,Financial Services,33835,5075420.0
624,chhattisgarh,2019,1,Others,78636,67920000.0
625,chhattisgarh,2019,2,Peer-to-peer payments,4350167,15410000000.0
626,chhattisgarh,2019,2,Recharge & bill payments,3435305,855753000.0
627,chhattisgarh,2019,2,Merchant payments,1483870,654412000.0
628,chhattisgarh,2019,2,Financial Services,22563,4237630.0
629,chhattisgarh,2019,2,Others,98040,77914900.0
630,chhattisgarh,2019,3,Peer-to-peer payments,5021844,17584600000.0
631,chhattisgarh,2019,3,Recharge & bill payments,4335851,1069470000.0
632,chhattisgarh,2019,3,Merchant payments,2772084,1074260000.0
633,chhattisgarh,2019,3,Financial Services,16452,4543000.0
634,chhattisgarh,2019,3,Others,96880,70361600.0
635,chhattisgarh,2019,4,Peer-to-peer payments,7241974,24112100000.0
636,chhattisgarh,2019,4,Recharge & bill payments,5112337,1257370000.0
637,chhattisgarh,2019,4,Merchant payments,3852716,1720930000.0
638,chhattisgarh,2019,4,Financial Services,14974,4665760.0
639,chhattisgarh,2019,4,Others,83757,48745300.0
640,chhattisgarh,2020,1,Peer-to-peer payments,8109789,28723900000.0
641,chhattisgarh,2020,1,Recharge & bill payments,6400067,1689000000.0
642,chhattisgarh,2020,1,Merchant payments,4923214,2393810000.0
643,chhattisgarh,2020,1,Financial Services,12424,7378560.0
644,chhattisgarh,2020,1,Others,78497,46557400.0
645,chhattisgarh,2020,2,Recharge & bill payments,8366200,2504360000.0
646,chhattisgarh,2020,2,Peer-to-peer payments,7216219,27351800000.0
647,chhattisgarh,2020,2,Merchant payments,3158417,2361250000.0
648,chhattisgarh,2020,2,Financial Services,19986,17814500.0
649,chhattisgarh,2020,2,Others,60103,33149800.0
650,chhattisgarh,2020,3,Peer-to-peer payments,9734445,34661200000.0
651,chhattisgarh,2020,3,Recharge & bill payments,8705513,2790720000.0
652,chhattisgarh,2020,3,Merchant payments,5591916,3990180000.0
653,chhattisgarh,2020,3,Financial Services,34893,39141100.0
654,chhattisgarh,2020,3,Others,81772,45538300.0
655,chhattisgarh,2020,4,Peer-to-peer payments,14257312,50812300000.0
656,chhattisgarh,2020,4,Merchant payments,11677743,8238390000.0
657,chhattisgarh,2020,4,Recharge & bill payments,9423324,3033920000.0
658,chhattisgarh,2020,4,Financial Services,41308,48082300.0
659,chhattisgarh,2020,4,Others,129949,82280600.0
660,chhattisgarh,2021,1,Peer-to-peer payments,15621154,55638900000.0
661,chhattisgarh,2021,1,Merchant payments,15222763,10661400000.0
662,chhattisgarh,2021,1,Recharge & bill payments,8456094,3000980000.0
663,chhattisgarh,2021,1,Financial Services,37395,40387600.0
664,chhattisgarh,2021,1,Others,99031,68111600.0
665,chhattisgarh,2021,2,Peer-to-peer payments,18387345,62134100000.0
666,chhattisgarh,2021,2,Merchant payments,15369311,12828600000.0
667,chhattisgarh,2021,2,Recharge & bill payments,10764784,3640690000.0
668,chhattisgarh,2021,2,Financial Services,40213,39620300.0
669,chhattisgarh,2021,2,Others,127767,85809100.0
670,chhattisgarh,2021,3,Merchant payments,27552743,19905600000.0
671,chhattisgarh,2021,3,Peer-to-peer payments,25447410,80506900000.0
672,chhattisgarh,2021,3,Recharge & bill payments,11039088,4045490000.0
673,chhattisgarh,2021,3,Financial Services,38817,48855700.0
674,chhattisgarh,2021,3,Others,159880,99286200.0
675,chhattisgarh,2021,4,Merchant payments,40526025,29283700000.0
676,chhattisgarh,2021,4,Peer-to-peer payments,32799167,102178000000.0
677,chhattisgarh,2021,4,Recharge & bill payments,11115444,4724830000.0
678,chhattisgarh,2021,4,Financial Services,55237,66445900.0
679,chhattisgarh,2021,4,Others,221621,146145000.0
680,chhattisgarh,2022,1,Merchant payments,48236094,33822500000.0
681,chhattisgarh,2022,1,Peer-to-peer payments,37457039,118394000000.0
682,chhattisgarh,2022,1,Recharge & bill payments,11466264,5442870000.0
683,chhattisgarh,2022,1,Financial Services,52918,55991700.0
684,chhattisgarh,2022,1,Others,200977,131773000.0
685,chhattisgarh,2022,2,Merchant payments,61093916,41536400000.0
686,chhattisgarh,2022,2,Peer-to-peer payments,42532112,133535000000.0
687,chhattisgarh,2022,2,Recharge & bill payments,12737942,5949420000.0
688,chhattisgarh,2022,2,Financial Services,41530,46037700.0
689,chhattisgarh,2022,2,Others,178548,114905000.0
690,chhattisgarh,2022,3,Merchant payments,84355775,50874100000.0
691,chhattisgarh,2022,3,Peer-to-peer payments,57116149,161027000000.0
692,chhattisgarh,2022,3,Recharge & bill payments,16538894,8069940000.0
693,chhattisgarh,2022,3,Financial Services,55775,61881700.0
694,chhattisgarh,2022,3,Others,185994,128469000.0
695,chhattisgarh,2022,4,Merchant payments,97405954,60247100000.0
696,chhattisgarh,2022,4,Peer-to-peer payments,63986789,183673000000.0
697,chhattisgarh,2022,4,Recharge & bill payments,16324117,8376600000.0
698,chhattisgarh,2022,4,Financial Services,63695,81169100.0
699,chhattisgarh,2022,4,Others,179891,141385000.0
700,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Recharge & bill payments,95544,17526400.0
701,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Peer-to-peer payments,44599,151967000.0
702,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Merchant payments,1531,1580760.0
703,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Financial Services,1364,353172.0
704,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Others,5511,4231150.0
705,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Recharge & bill payments,122834,30595600.0
706,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Peer-to-peer payments,69215,261996000.0
707,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Merchant payments,3544,4685540.0
708,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Financial Services,2996,383806.0
709,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Others,4037,4410220.0
710,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Recharge & bill payments,157113,39790800.0
711,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Peer-to-peer payments,119346,396698000.0
712,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Merchant payments,7465,5693600.0
713,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Financial Services,1477,297648.0
714,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Others,4174,5159440.0
